Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2019/3/13,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,5.6,83,98713,9999,9999,295,9999,9999,9999,999999,999999,999999,9999,170,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,7.8,6.1,89,98713,9999,9999,301,9999,9999,9999,999999,999999,999999,9999,160,3.6,5,5,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,7.2,93,98747,9999,9999,300,9999,9999,9999,999999,999999,999999,9999,170,4.0,3,3,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.1,7.8,80,98307,9999,9999,309,9999,9999,9999,999999,999999,999999,9999,140,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,7.8,72,98273,9999,9999,316,9999,9999,9999,999999,999999,999999,9999,150,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,13.3,8.3,72,98171,9999,9999,320,9999,9999,9999,999999,999999,999999,9999,140,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,13.9,8.9,72,98205,9999,9999,323,9999,9999,9999,999999,999999,999999,9999,160,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,14.4,8.9,70,98171,9999,9999,333,9999,9999,9999,999999,999999,999999,9999,150,4.5,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,14.4,8.9,70,98239,9999,9999,336,9999,9999,9999,999999,999999,999999,9999,150,4.5,6,6,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,13.9,8.3,69,98036,9999,9999,342,9999,9999,9999,999999,999999,999999,9999,130,4.0,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,13.3,8.3,72,98036,9999,9999,328,9999,9999,9999,999999,999999,999999,9999,140,4.9,5,5,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.2,8.9,80,98036,9999,9999,352,9999,9999,9999,999999,999999,999999,9999,160,5.8,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.7,8.9,83,97934,9999,9999,349,9999,9999,9999,999999,999999,999999,9999,150,9.4,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/13,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.1,9.4,89,97663,9999,9999,319,9999,9999,9999,999999,999999,999999,9999,140,9.4,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.1,9.4,89,97697,9999,9999,331,9999,9999,9999,999999,999999,999999,9999,140,9.4,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,8.9,77,97663,9999,9999,338,9999,9999,9999,999999,999999,999999,9999,170,7.6,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.2,10.0,87,97562,9999,9999,316,9999,9999,9999,999999,999999,999999,9999,170,5.8,2,2,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,10.6,87,97562,9999,9999,357,9999,9999,9999,999999,999999,999999,9999,170,7.6,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,11.1,90,97460,9999,9999,357,9999,9999,9999,999999,999999,999999,9999,180,7.6,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,13.9,12.2,90,97426,9999,9999,364,9999,9999,9999,999999,999999,999999,9999,180,8.9,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,13.9,12.2,90,97494,9999,9999,354,9999,9999,9999,999999,999999,999999,9999,180,8.9,9,9,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,13.9,11.7,87,97325,9999,9999,346,9999,9999,9999,999999,999999,999999,9999,180,8.0,8,8,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,10.6,87,97257,9999,9999,319,9999,9999,9999,999999,999999,999999,9999,160,6.7,2,2,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,10.0,83,97155,9999,9999,339,9999,9999,9999,999999,999999,999999,9999,155,9.8,8,8,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.2,10.6,90,97088,9999,9999,317,9999,9999,9999,999999,999999,999999,9999,150,6.3,2,2,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,10.6,87,96986,9999,9999,319,9999,9999,9999,999999,999999,999999,9999,160,6.3,2,2,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,14.4,12.8,90,96952,9999,9999,333,9999,9999,9999,999999,999999,999999,9999,170,6.3,3,3,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,14.4,12.2,87,96749,9999,9999,337,9999,9999,9999,999999,999999,999999,9999,230,8.0,5,5,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.8,5.6,62,96918,9999,9999,314,9999,9999,9999,999999,999999,999999,9999,250,12.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,9.4,2.2,61,97122,9999,9999,315,9999,9999,9999,999999,999999,999999,9999,240,9.8,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,1.7,63,97257,9999,9999,325,9999,9999,9999,999999,999999,999999,9999,240,15.2,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.7,1.7,71,97359,9999,9999,292,9999,9999,9999,999999,999999,999999,9999,230,11.6,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.7,1.7,71,97426,9999,9999,294,9999,9999,9999,999999,999999,999999,9999,230,11.6,6,6,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.0,1.7,79,97528,9999,9999,295,9999,9999,9999,999999,999999,999999,9999,240,10.7,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,1.7,83,97596,9999,9999,308,9999,9999,9999,999999,999999,999999,9999,230,8.9,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,1.7,83,97663,9999,9999,293,9999,9999,9999,999999,999999,999999,9999,230,9.4,8,8,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,1.7,83,97663,9999,9999,308,9999,9999,9999,999999,999999,999999,9999,240,10.3,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/14,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,1.7,86,97765,9999,9999,305,9999,9999,9999,999999,999999,999999,9999,240,9.4,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,1.7,86,97799,9999,9999,305,9999,9999,9999,999999,999999,999999,9999,240,9.4,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,1.1,86,97867,9999,9999,302,9999,9999,9999,999999,999999,999999,9999,240,8.0,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,1.7,93,97934,9999,9999,300,9999,9999,9999,999999,999999,999999,9999,240,5.8,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,1.7,93,97968,9999,9999,300,9999,9999,9999,999999,999999,999999,9999,250,7.6,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,1.7,93,98070,9999,9999,300,9999,9999,9999,999999,999999,999999,9999,240,6.7,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,1.7,93,98171,9999,9999,300,9999,9999,9999,999999,999999,999999,9999,250,6.3,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,1.1,89,98307,9999,9999,300,9999,9999,9999,999999,999999,999999,9999,260,5.8,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,0.6,89,98375,9999,9999,297,9999,9999,9999,999999,999999,999999,9999,270,8.0,10,10,777.7,77777,0,'999199999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,1.1,93,98544,9999,9999,283,9999,9999,9999,999999,999999,999999,9999,260,4.9,8,8,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,0.0,86,98646,9999,9999,296,9999,9999,9999,999999,999999,999999,9999,260,4.9,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,-0.6,82,98713,9999,9999,296,9999,9999,9999,999999,999999,999999,9999,270,6.3,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,0.0,87,98815,9999,9999,296,9999,9999,9999,999999,999999,999999,9999,270,4.9,10,10,777.7,77777,0,'999199999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.7,0.0,89,98883,9999,9999,275,9999,9999,9999,999999,999999,999999,9999,270,6.7,7,7,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-2.2,70,98916,9999,9999,272,9999,9999,9999,999999,999999,999999,9999,270,7.2,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-1.7,73,99018,9999,9999,272,9999,9999,9999,999999,999999,999999,9999,270,6.3,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-2.2,68,99153,9999,9999,267,9999,9999,9999,999999,999999,999999,9999,280,6.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-3.3,60,99221,9999,9999,275,9999,9999,9999,999999,999999,999999,9999,280,7.2,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-3.9,57,99289,9999,9999,275,9999,9999,9999,999999,999999,999999,9999,280,6.3,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-3.9,57,99357,9999,9999,270,9999,9999,9999,999999,999999,999999,9999,280,6.3,3,3,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-4.4,59,99492,9999,9999,263,9999,9999,9999,999999,999999,999999,9999,280,7.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.7,-5.0,61,99594,9999,9999,258,9999,9999,9999,999999,999999,999999,9999,290,8.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.1,-5.0,64,99628,9999,9999,256,9999,9999,9999,999999,999999,999999,9999,280,7.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-5.6,64,99695,9999,9999,245,9999,9999,9999,999999,999999,999999,9999,280,4.5,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/15,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-6.1,64,99729,9999,9999,251,9999,9999,9999,999999,999999,999999,9999,270,5.8,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-0.6,-6.1,67,99797,9999,9999,249,9999,9999,9999,999999,999999,999999,9999,280,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.1,-6.1,69,99831,9999,9999,247,9999,9999,9999,999999,999999,999999,9999,280,5.8,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.1,-6.1,69,99831,9999,9999,239,9999,9999,9999,999999,999999,999999,9999,280,4.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.7,-6.1,72,99898,9999,9999,245,9999,9999,9999,999999,999999,999999,9999,280,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.7,-6.1,72,99966,9999,9999,237,9999,9999,9999,999999,999999,999999,9999,280,4.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-2.2,-6.1,75,100034,9999,9999,243,9999,9999,9999,999999,999999,999999,9999,270,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-2.2,-6.1,75,100102,9999,9999,243,9999,9999,9999,999999,999999,999999,9999,270,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-0.6,-5.6,69,100169,9999,9999,249,9999,9999,9999,999999,999999,999999,9999,290,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-5.6,64,100203,9999,9999,254,9999,9999,9999,999999,999999,999999,9999,290,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,-6.1,55,100237,9999,9999,259,9999,9999,9999,999999,999999,999999,9999,290,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,-7.2,50,100237,9999,9999,258,9999,9999,9999,999999,999999,999999,9999,286,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-6.1,51,100203,9999,9999,263,9999,9999,9999,999999,999999,999999,9999,283,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-6.1,51,100271,9999,9999,266,9999,9999,9999,999999,999999,999999,9999,280,4.9,3,3,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-6.7,46,100136,9999,9999,272,9999,9999,9999,999999,999999,999999,9999,260,4.5,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-7.2,45,100102,9999,9999,271,9999,9999,9999,999999,999999,999999,9999,300,4.5,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.0,-6.7,43,100102,9999,9999,276,9999,9999,9999,999999,999999,999999,9999,280,4.9,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-7.2,45,100068,9999,9999,264,9999,9999,9999,999999,999999,999999,9999,270,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-7.8,44,100068,9999,9999,262,9999,9999,9999,999999,999999,999999,9999,310,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-7.8,44,100136,9999,9999,262,9999,9999,9999,999999,999999,999999,9999,310,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.1,-6.7,56,100068,9999,9999,255,9999,9999,9999,999999,999999,999999,9999,270,1.3,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-6.1,61,100068,9999,9999,253,9999,9999,9999,999999,999999,999999,9999,0,0.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-0.6,-5.0,72,100068,9999,9999,250,9999,9999,9999,999999,999999,999999,9999,130,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.7,-5.6,75,100034,9999,9999,245,9999,9999,9999,999999,999999,999999,9999,150,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/16,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.7,-4.4,82,99966,9999,9999,246,9999,9999,9999,999999,999999,999999,9999,120,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/17,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.7,-4.4,82,100034,9999,9999,246,9999,9999,9999,999999,999999,999999,9999,120,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/17,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.7,-4.4,82,99932,9999,9999,246,9999,9999,9999,999999,999999,999999,9999,0,0.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/17,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.1,-3.9,82,99865,9999,9999,278,9999,9999,9999,999999,999999,999999,9999,0,0.0,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/3/17,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-1.1,-3.9,82,99831,9999,9999,278,9999,9999,9999,999999,999999,999999,9999,0,0.0,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
