Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
00:21:00,1.000267E+04,2.821949E+04,3.382521E-01,1.989126E+00,1.413658E+04,4.373341E+04,4.780453E-01,3.082666E+00,1.611416E+05,4.620204E+05,5.449193E+00,3.256675E+01,9.482039E+04,4.379725E+04,3.206464E+00,3.087166E+00,2.582608E+04,3.710412E+03,8.731922E-01,2.615700E-01,1.719669E+04,2.473093E+03,5.814251E-01,1.743443E-01,2.559232E+04,3.480815E+03,8.652890E-01,2.453834E-01,1.717789E+04,2.950391E+03,5.807897E-01,2.079943E-01,2.796627E+05,3.738816E+04,9.455504E+00,2.635727E+00,1.843502E+05,2.483088E+04,6.232918E+00,1.750491E+00,2.783690E+05,3.542812E+04,9.411766E+00,2.497543E+00,1.862874E+05,3.059892E+04,6.298414E+00,2.157143E+00,3.839830E+04,3.347481E+03,1.298249E+00,2.359831E-01,2.510573E+04,2.229295E+03,8.488216E-01,1.571564E-01,3.833850E+04,3.173974E+03,1.296227E+00,2.237509E-01,2.537128E+04,2.773995E+03,8.577996E-01,1.955579E-01
00:22:00,1.000285E+04,2.824890E+04,3.382581E-01,1.991199E+00,1.413834E+04,4.377136E+04,4.781046E-01,3.085342E+00,1.611622E+05,4.625689E+05,5.449892E+00,3.260540E+01,9.483687E+04,4.382849E+04,3.207021E+00,3.089368E+00,2.582632E+04,3.709856E+03,8.732005E-01,2.615307E-01,1.719684E+04,2.472450E+03,5.814304E-01,1.742990E-01,2.559257E+04,3.480604E+03,8.652973E-01,2.453685E-01,1.717805E+04,2.948905E+03,5.807950E-01,2.078894E-01,2.796655E+05,3.739539E+04,9.455598E+00,2.636235E+00,1.843520E+05,2.483338E+04,6.232979E+00,1.750667E+00,2.783718E+05,3.543901E+04,9.411860E+00,2.498310E+00,1.862892E+05,3.058501E+04,6.298475E+00,2.156161E+00,3.840021E+04,3.345294E+03,1.298313E+00,2.358289E-01,2.510696E+04,2.227667E+03,8.488633E-01,1.570415E-01,3.834042E+04,3.172166E+03,1.296292E+00,2.236234E-01,2.537251E+04,2.770700E+03,8.578412E-01,1.953255E-01
00:23:00,1.000302E+04,2.827824E+04,3.382641E-01,1.993267E+00,1.414009E+04,4.380913E+04,4.781639E-01,3.088004E+00,1.611829E+05,4.631146E+05,5.450590E+00,3.264387E+01,9.485330E+04,4.385946E+04,3.207577E+00,3.091551E+00,2.582657E+04,3.709263E+03,8.732087E-01,2.614889E-01,1.719700E+04,2.471783E+03,5.814357E-01,1.742519E-01,2.559281E+04,3.480357E+03,8.653056E-01,2.453510E-01,1.717821E+04,2.947394E+03,5.808003E-01,2.077829E-01,2.796683E+05,3.740216E+04,9.455692E+00,2.636712E+00,1.843538E+05,2.483558E+04,6.233040E+00,1.750822E+00,2.783746E+05,3.544945E+04,9.411955E+00,2.499046E+00,1.862910E+05,3.057083E+04,6.298535E+00,2.155161E+00,3.840211E+04,3.343064E+03,1.298378E+00,2.356716E-01,2.510819E+04,2.226010E+03,8.489048E-01,1.569247E-01,3.834233E+04,3.170315E+03,1.296356E+00,2.234929E-01,2.537374E+04,2.767381E+03,8.578827E-01,1.950915E-01
00:24:00,1.000320E+04,2.830751E+04,3.382700E-01,1.995330E+00,1.414179E+04,4.384670E+04,4.782214E-01,3.090652E+00,1.612028E+05,4.636575E+05,5.451265E+00,3.268213E+01,9.486914E+04,4.389015E+04,3.208113E+00,3.093714E+00,2.582681E+04,3.708634E+03,8.732167E-01,2.614445E-01,1.719715E+04,2.471092E+03,5.814409E-01,1.742032E-01,2.559305E+04,3.480073E+03,8.653137E-01,2.453310E-01,1.717836E+04,2.945860E+03,5.808055E-01,2.076747E-01,2.796710E+05,3.740848E+04,9.455783E+00,2.637158E+00,1.843555E+05,2.483748E+04,6.233099E+00,1.750956E+00,2.783773E+05,3.545944E+04,9.412046E+00,2.499751E+00,1.862927E+05,3.055640E+04,6.298594E+00,2.154143E+00,3.840395E+04,3.340791E+03,1.298440E+00,2.355113E-01,2.510938E+04,2.224325E+03,8.489451E-01,1.568059E-01,3.834417E+04,3.168422E+03,1.296419E+00,2.233594E-01,2.537492E+04,2.764039E+03,8.579229E-01,1.948558E-01
00:25:00,1.000337E+04,2.833671E+04,3.382758E-01,1.997388E+00,1.414350E+04,4.388409E+04,4.782793E-01,3.093287E+00,1.612230E+05,4.641976E+05,5.451946E+00,3.272020E+01,9.488509E+04,4.392057E+04,3.208652E+00,3.095858E+00,2.582705E+04,3.707969E+03,8.732248E-01,2.613976E-01,1.719731E+04,2.470377E+03,5.814461E-01,1.741528E-01,2.559329E+04,3.479754E+03,8.653218E-01,2.453084E-01,1.717852E+04,2.944303E+03,5.808107E-01,2.075649E-01,2.796737E+05,3.741437E+04,9.455875E+00,2.637572E+00,1.843573E+05,2.483909E+04,6.233158E+00,1.751069E+00,2.783801E+05,3.546900E+04,9.412139E+00,2.500424E+00,1.862945E+05,3.054172E+04,6.298653E+00,2.153108E+00,3.840581E+04,3.338476E+03,1.298503E+00,2.353481E-01,2.511058E+04,2.222612E+03,8.489855E-01,1.566851E-01,3.834603E+04,3.166486E+03,1.296482E+00,2.232229E-01,2.537612E+04,2.760672E+03,8.579633E-01,1.946184E-01
00:26:00,1.000355E+04,2.836583E+04,3.382818E-01,1.999441E+00,1.414523E+04,4.392129E+04,4.783378E-01,3.095909E+00,1.612433E+05,4.647351E+05,5.452635E+00,3.275809E+01,9.490118E+04,4.395073E+04,3.209196E+00,3.097984E+00,2.582729E+04,3.707271E+03,8.732330E-01,2.613483E-01,1.719746E+04,2.469640E+03,5.814513E-01,1.741008E-01,2.559354E+04,3.479400E+03,8.653300E-01,2.452835E-01,1.717867E+04,2.942723E+03,5.808160E-01,2.074534E-01,2.796764E+05,3.741982E+04,9.455967E+00,2.637956E+00,1.843590E+05,2.484042E+04,6.233218E+00,1.751162E+00,2.783828E+05,3.547813E+04,9.412232E+00,2.501067E+00,1.862963E+05,3.052679E+04,6.298713E+00,2.152055E+00,3.840767E+04,3.336120E+03,1.298566E+00,2.351819E-01,2.511178E+04,2.220871E+03,8.490263E-01,1.565623E-01,3.834790E+04,3.164509E+03,1.296545E+00,2.230835E-01,2.537732E+04,2.757283E+03,8.580039E-01,1.943795E-01
00:27:00,1.000372E+04,2.839489E+04,3.382876E-01,2.001489E+00,1.414691E+04,4.395832E+04,4.783947E-01,3.098519E+00,1.612631E+05,4.652699E+05,5.453303E+00,3.279578E+01,9.491675E+04,4.398063E+04,3.209723E+00,3.100091E+00,2.582752E+04,3.706539E+03,8.732409E-01,2.612967E-01,1.719761E+04,2.468882E+03,5.814564E-01,1.740472E-01,2.559377E+04,3.479014E+03,8.653380E-01,2.452562E-01,1.717882E+04,2.941121E+03,5.808211E-01,2.073405E-01,2.796791E+05,3.742485E+04,9.456058E+00,2.638311E+00,1.843608E+05,2.484146E+04,6.233276E+00,1.751235E+00,2.783855E+05,3.548683E+04,9.412323E+00,2.501680E+00,1.862980E+05,3.051162E+04,6.298772E+00,2.150985E+00,3.840948E+04,3.333723E+03,1.298627E+00,2.350130E-01,2.511295E+04,2.219104E+03,8.490658E-01,1.564377E-01,3.834972E+04,3.162491E+03,1.296606E+00,2.229412E-01,2.537849E+04,2.753871E+03,8.580434E-01,1.941389E-01
00:28:00,1.000389E+04,2.842388E+04,3.382936E-01,2.003533E+00,1.414861E+04,4.399517E+04,4.784521E-01,3.101116E+00,1.612831E+05,4.658020E+05,5.453978E+00,3.283329E+01,9.493245E+04,4.401026E+04,3.210253E+00,3.102180E+00,2.582776E+04,3.705775E+03,8.732489E-01,2.612427E-01,1.719777E+04,2.468101E+03,5.814616E-01,1.739922E-01,2.559401E+04,3.478594E+03,8.653461E-01,2.452265E-01,1.717897E+04,2.939499E+03,5.808262E-01,2.072261E-01,2.796818E+05,3.742947E+04,9.456149E+00,2.638636E+00,1.843625E+05,2.484223E+04,6.233335E+00,1.751289E+00,2.783882E+05,3.549513E+04,9.412414E+00,2.502265E+00,1.862997E+05,3.049622E+04,6.298830E+00,2.149899E+00,3.841130E+04,3.331287E+03,1.298688E+00,2.348411E-01,2.511413E+04,2.217310E+03,8.491056E-01,1.563112E-01,3.835154E+04,3.160434E+03,1.296668E+00,2.227961E-01,2.537966E+04,2.750438E+03,8.580831E-01,1.938968E-01
00:29:00,1.000407E+04,2.845281E+04,3.382995E-01,2.005572E+00,1.415033E+04,4.403185E+04,4.785101E-01,3.103702E+00,1.613033E+05,4.663316E+05,5.454662E+00,3.287062E+01,9.494831E+04,4.403964E+04,3.210790E+00,3.104251E+00,2.582800E+04,3.704978E+03,8.732570E-01,2.611865E-01,1.719792E+04,2.467299E+03,5.814668E-01,1.739356E-01,2.559425E+04,3.478142E+03,8.653542E-01,2.451946E-01,1.717913E+04,2.937855E+03,5.808314E-01,2.071101E-01,2.796845E+05,3.743367E+04,9.456241E+00,2.638931E+00,1.843643E+05,2.484272E+04,6.233395E+00,1.751323E+00,2.783910E+05,3.550300E+04,9.412507E+00,2.502820E+00,1.863015E+05,3.048059E+04,6.298890E+00,2.148796E+00,3.841313E+04,3.328810E+03,1.298750E+00,2.346665E-01,2.511531E+04,2.215489E+03,8.491457E-01,1.561828E-01,3.835338E+04,3.158337E+03,1.296730E+00,2.226482E-01,2.538085E+04,2.746983E+03,8.581231E-01,1.936532E-01
00:30:00,1.000425E+04,2.848167E+04,3.383056E-01,2.007606E+00,1.415205E+04,4.406835E+04,4.785683E-01,3.106275E+00,1.613235E+05,4.668585E+05,5.455347E+00,3.290776E+01,9.496418E+04,4.406876E+04,3.211326E+00,3.106303E+00,2.582824E+04,3.704148E+03,8.732651E-01,2.611280E-01,1.719807E+04,2.466476E+03,5.814720E-01,1.738776E-01,2.559449E+04,3.477657E+03,8.653623E-01,2.451604E-01,1.717928E+04,2.936190E+03,5.808366E-01,2.069927E-01,2.796872E+05,3.743745E+04,9.456333E+00,2.639198E+00,1.843660E+05,2.484294E+04,6.233454E+00,1.751339E+00,2.783937E+05,3.551047E+04,9.412599E+00,2.503346E+00,1.863032E+05,3.046472E+04,6.298949E+00,2.147677E+00,3.841497E+04,3.326295E+03,1.298812E+00,2.344891E-01,2.511650E+04,2.213642E+03,8.491857E-01,1.560526E-01,3.835522E+04,3.156200E+03,1.296792E+00,2.224976E-01,2.538203E+04,2.743506E+03,8.581630E-01,1.934080E-01
00:31:00,1.000443E+04,2.851046E+04,3.383116E-01,2.009635E+00,1.415377E+04,4.410469E+04,4.786266E-01,3.108835E+00,1.613438E+05,4.673828E+05,5.456034E+00,3.294471E+01,9.498003E+04,4.409762E+04,3.211862E+00,3.108337E+00,2.582848E+04,3.703287E+03,8.732732E-01,2.610672E-01,1.719823E+04,2.465631E+03,5.814772E-01,1.738180E-01,2.559473E+04,3.477140E+03,8.653705E-01,2.451239E-01,1.717944E+04,2.934504E+03,5.808419E-01,2.068738E-01,2.796900E+05,3.744083E+04,9.456425E+00,2.639435E+00,1.843678E+05,2.484288E+04,6.233514E+00,1.751334E+00,2.783964E+05,3.551753E+04,9.412692E+00,2.503843E+00,1.863050E+05,3.044863E+04,6.299009E+00,2.146542E+00,3.841680E+04,3.323739E+03,1.298874E+00,2.343089E-01,2.511768E+04,2.211770E+03,8.492257E-01,1.559205E-01,3.835706E+04,3.154023E+03,1.296854E+00,2.223441E-01,2.538321E+04,2.740008E+03,8.582029E-01,1.931614E-01
00:32:00,1.000461E+04,2.853919E+04,3.383176E-01,2.011660E+00,1.415550E+04,4.414085E+04,4.786850E-01,3.111385E+00,1.613642E+05,4.679046E+05,5.456721E+00,3.298149E+01,9.499585E+04,4.412623E+04,3.212398E+00,3.110354E+00,2.582872E+04,3.702395E+03,8.732813E-01,2.610043E-01,1.719838E+04,2.464767E+03,5.814824E-01,1.737570E-01,2.559497E+04,3.476592E+03,8.653787E-01,2.450853E-01,1.717959E+04,2.932798E+03,5.808471E-01,2.067535E-01,2.796927E+05,3.744381E+04,9.456517E+00,2.639645E+00,1.843696E+05,2.484257E+04,6.233573E+00,1.751312E+00,2.783992E+05,3.552419E+04,9.412784E+00,2.504312E+00,1.863068E+05,3.043231E+04,6.299068E+00,2.145391E+00,3.841862E+04,3.321146E+03,1.298936E+00,2.341261E-01,2.511886E+04,2.209871E+03,8.492656E-01,1.557867E-01,3.835889E+04,3.151809E+03,1.296916E+00,2.221879E-01,2.538438E+04,2.736488E+03,8.582427E-01,1.929132E-01
00:33:00,1.000478E+04,2.856785E+04,3.383237E-01,2.013681E+00,1.415723E+04,4.417686E+04,4.787434E-01,3.113922E+00,1.613845E+05,4.684240E+05,5.457409E+00,3.301810E+01,9.501165E+04,4.415459E+04,3.212932E+00,3.112353E+00,2.582896E+04,3.701473E+03,8.732894E-01,2.609393E-01,1.719854E+04,2.463883E+03,5.814877E-01,1.736947E-01,2.559522E+04,3.476015E+03,8.653868E-01,2.450445E-01,1.717975E+04,2.931073E+03,5.808523E-01,2.066319E-01,2.796954E+05,3.744641E+04,9.456610E+00,2.639828E+00,1.843713E+05,2.484199E+04,6.233633E+00,1.751271E+00,2.784019E+05,3.553047E+04,9.412877E+00,2.504754E+00,1.863085E+05,3.041578E+04,6.299128E+00,2.144226E+00,3.842044E+04,3.318515E+03,1.298997E+00,2.339406E-01,2.512003E+04,2.207949E+03,8.493054E-01,1.556511E-01,3.836072E+04,3.149557E+03,1.296978E+00,2.220291E-01,2.538556E+04,2.732949E+03,8.582824E-01,1.926637E-01
00:34:00,1.000496E+04,2.859646E+04,3.383297E-01,2.015697E+00,1.415896E+04,4.421270E+04,4.788019E-01,3.116449E+00,1.614049E+05,4.689408E+05,5.458097E+00,3.305453E+01,9.502742E+04,4.418271E+04,3.213465E+00,3.114335E+00,2.582920E+04,3.700522E+03,8.732976E-01,2.608721E-01,1.719869E+04,2.462979E+03,5.814929E-01,1.736309E-01,2.559546E+04,3.475407E+03,8.653950E-01,2.450016E-01,1.717990E+04,2.929330E+03,5.808575E-01,2.065089E-01,2.796982E+05,3.744861E+04,9.456702E+00,2.639983E+00,1.843731E+05,2.484116E+04,6.233693E+00,1.751212E+00,2.784047E+05,3.553636E+04,9.412970E+00,2.505169E+00,1.863103E+05,3.039903E+04,6.299188E+00,2.143045E+00,3.842226E+04,3.315847E+03,1.299059E+00,2.337524E-01,2.512121E+04,2.206001E+03,8.493451E-01,1.555138E-01,3.836254E+04,3.147268E+03,1.297040E+00,2.218677E-01,2.538673E+04,2.729390E+03,8.583220E-01,1.924127E-01
00:35:00,1.000514E+04,2.862500E+04,3.383358E-01,2.017709E+00,1.416069E+04,4.424839E+04,4.788604E-01,3.118964E+00,1.614252E+05,4.694552E+05,5.458786E+00,3.309079E+01,9.504315E+04,4.421058E+04,3.213997E+00,3.116299E+00,2.582944E+04,3.699541E+03,8.733057E-01,2.608030E-01,1.719885E+04,2.462056E+03,5.814981E-01,1.735658E-01,2.559570E+04,3.474770E+03,8.654032E-01,2.449567E-01,1.718006E+04,2.927567E+03,5.808628E-01,2.063846E-01,2.797009E+05,3.745044E+04,9.456795E+00,2.640111E+00,1.843749E+05,2.484008E+04,6.233752E+00,1.751135E+00,2.784074E+05,3.554187E+04,9.413063E+00,2.505557E+00,1.863121E+05,3.038208E+04,6.299247E+00,2.141849E+00,3.842407E+04,3.313142E+03,1.299120E+00,2.335617E-01,2.512238E+04,2.204029E+03,8.493846E-01,1.553748E-01,3.836436E+04,3.144942E+03,1.297101E+00,2.217037E-01,2.538790E+04,2.725811E+03,8.583616E-01,1.921603E-01
00:36:00,1.000532E+04,2.865348E+04,3.383419E-01,2.019716E+00,1.416242E+04,4.428392E+04,4.789190E-01,3.121469E+00,1.614456E+05,4.699672E+05,5.459476E+00,3.312687E+01,9.505884E+04,4.423821E+04,3.214528E+00,3.118247E+00,2.582968E+04,3.698531E+03,8.733138E-01,2.607317E-01,1.719900E+04,2.461114E+03,5.815034E-01,1.734994E-01,2.559594E+04,3.474104E+03,8.654114E-01,2.449097E-01,1.718021E+04,2.925785E+03,5.808680E-01,2.062589E-01,2.797036E+05,3.745188E+04,9.456887E+00,2.640212E+00,1.843766E+05,2.483874E+04,6.233812E+00,1.751041E+00,2.784102E+05,3.554700E+04,9.413156E+00,2.505918E+00,1.863138E+05,3.036491E+04,6.299307E+00,2.140638E+00,3.842588E+04,3.310400E+03,1.299181E+00,2.333684E-01,2.512355E+04,2.202033E+03,8.494241E-01,1.552340E-01,3.836617E+04,3.142579E+03,1.297163E+00,2.215371E-01,2.538906E+04,2.722212E+03,8.584010E-01,1.919066E-01
00:37:00,1.000550E+04,2.868190E+04,3.383479E-01,2.021719E+00,1.416415E+04,4.431929E+04,4.789776E-01,3.123962E+00,1.614660E+05,4.704767E+05,5.460166E+00,3.316278E+01,9.507450E+04,4.426560E+04,3.215057E+00,3.120177E+00,2.582992E+04,3.697492E+03,8.733220E-01,2.606585E-01,1.719916E+04,2.460153E+03,5.815086E-01,1.734316E-01,2.559619E+04,3.473409E+03,8.654196E-01,2.448606E-01,1.718037E+04,2.923985E+03,5.808733E-01,2.061320E-01,2.797064E+05,3.745294E+04,9.456980E+00,2.640286E+00,1.843784E+05,2.483715E+04,6.233872E+00,1.750929E+00,2.784129E+05,3.555175E+04,9.413249E+00,2.506253E+00,1.863156E+05,3.034754E+04,6.299367E+00,2.139413E+00,3.842768E+04,3.307622E+03,1.299242E+00,2.331725E-01,2.512471E+04,2.200013E+03,8.494635E-01,1.550915E-01,3.836798E+04,3.140179E+03,1.297224E+00,2.213679E-01,2.539023E+04,2.718594E+03,8.584402E-01,1.916515E-01
00:38:00,1.000568E+04,2.871026E+04,3.383540E-01,2.023718E+00,1.416589E+04,4.435451E+04,4.790363E-01,3.126444E+00,1.614864E+05,4.709838E+05,5.460856E+00,3.319853E+01,9.509012E+04,4.429275E+04,3.215585E+00,3.122090E+00,2.583016E+04,3.696426E+03,8.733301E-01,2.605833E-01,1.719931E+04,2.459174E+03,5.815139E-01,1.733626E-01,2.559643E+04,3.472685E+03,8.654278E-01,2.448096E-01,1.718052E+04,2.922168E+03,5.808785E-01,2.060038E-01,2.797091E+05,3.745364E+04,9.457072E+00,2.640335E+00,1.843802E+05,2.483532E+04,6.233932E+00,1.750799E+00,2.784157E+05,3.555613E+04,9.413342E+00,2.506561E+00,1.863174E+05,3.032996E+04,6.299426E+00,2.138173E+00,3.842948E+04,3.304809E+03,1.299303E+00,2.329741E-01,2.512587E+04,2.197969E+03,8.495028E-01,1.549474E-01,3.836978E+04,3.137744E+03,1.297285E+00,2.211961E-01,2.539139E+04,2.714957E+03,8.584794E-01,1.913950E-01
00:39:00,1.000586E+04,2.873856E+04,3.383601E-01,2.025713E+00,1.416762E+04,4.438959E+04,4.790950E-01,3.128917E+00,1.615069E+05,4.714886E+05,5.461546E+00,3.323411E+01,9.510570E+04,4.431966E+04,3.216112E+00,3.123987E+00,2.583040E+04,3.695333E+03,8.733383E-01,2.605062E-01,1.719947E+04,2.458178E+03,5.815191E-01,1.732923E-01,2.559667E+04,3.471935E+03,8.654360E-01,2.447567E-01,1.718068E+04,2.920333E+03,5.808838E-01,2.058744E-01,2.797118E+05,3.745397E+04,9.457165E+00,2.640358E+00,1.843819E+05,2.483326E+04,6.233991E+00,1.750653E+00,2.784184E+05,3.556015E+04,9.413435E+00,2.506845E+00,1.863191E+05,3.031219E+04,6.299486E+00,2.136920E+00,3.843127E+04,3.301960E+03,1.299363E+00,2.327733E-01,2.512703E+04,2.195903E+03,8.495419E-01,1.548017E-01,3.837158E+04,3.135274E+03,1.297345E+00,2.210220E-01,2.539254E+04,2.711301E+03,8.585185E-01,1.911373E-01
00:40:00,1.000604E+04,2.876681E+04,3.383662E-01,2.027704E+00,1.416936E+04,4.442452E+04,4.791537E-01,3.131379E+00,1.615273E+05,4.719911E+05,5.462237E+00,3.326952E+01,9.512124E+04,4.434634E+04,3.216638E+00,3.125868E+00,2.583064E+04,3.694214E+03,8.733464E-01,2.604272E-01,1.719962E+04,2.457163E+03,5.815244E-01,1.732207E-01,2.559691E+04,3.471158E+03,8.654442E-01,2.447018E-01,1.718083E+04,2.918482E+03,5.808890E-01,2.057439E-01,2.797146E+05,3.745395E+04,9.457257E+00,2.640356E+00,1.843837E+05,2.483096E+04,6.234051E+00,1.750491E+00,2.784212E+05,3.556382E+04,9.413528E+00,2.507103E+00,1.863209E+05,3.029423E+04,6.299546E+00,2.135653E+00,3.843306E+04,3.299078E+03,1.299424E+00,2.325700E-01,2.512819E+04,2.193814E+03,8.495809E-01,1.546544E-01,3.837337E+04,3.132769E+03,1.297406E+00,2.208454E-01,2.539369E+04,2.707628E+03,8.585575E-01,1.908782E-01
